Profile Name,Company Name,Experience,Apply By,Skills Required,Salary,Page,URL,Timestamp,City
Event Management Executive,Cosmos Staffing Solutions,1 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), Event Management, Interpersonal skills, Management, Marketing, Negotiation, Organizational Development, Sales, Self-learning, Time Management","₹ 2,90,000 - 4,20,000",17,https://internshala.com/job/detail/event-management-executive-job-in-noida-at-cosmos-staffing-solutions1745584644,05-05-2025 00:58,Noida
US Healthcare Business Associate,Techeir/Konseptrix Analytics Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 3,00,000 - 5,00,000",17,https://internshala.com/job/detail/fresher-us-healthcare-business-associate-job-in-multiple-locations-at-techeir-konseptrix-analytics-private-limited1745584440,05-05-2025 00:58,"Chennai, Delhi, Gurgaon, Pune, Hyderabad, Mumbai, Noida, Kanpur Dehat, Bangalore"
Receptionist(Delhi),Saroj Education Group,0 year(s),Not Found,"Effective Communication, MS-Office, Informal dress code","₹ 2,40,000 - 3,00,000",17,https://internshala.com/job/detail/fresher-receptionist-job-in-delhi-at-saroj-education-group1745584061,05-05-2025 00:58,Delhi
Customer Service Associate,Pet Set Go,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel, Informal dress code, Free snacks & beverages","₹ 2,40,000 - 3,00,000",17,https://internshala.com/job/detail/customer-service-associate-job-in-delhi-at-pet-set-go1745583921,05-05-2025 00:58,Delhi
Finance Executive,CoverYou,1 year(s),Not Found,"Accounting, Bank Reconciliation, Corporate Finance, English Proficiency (Spoken), GST, Tally, Taxation, Informal dress code, Health Insurance","₹ 3,00,000 - 5,00,000",17,https://internshala.com/job/detail/finance-executive-job-in-gurgaon-at-coveryou1745583764,05-05-2025 00:58,Gurgaon
Business Development Associate,Webcoir IT Solutions Private Limited,1 year(s),Not Found,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Lead Generation, MS-Excel, 5 days a week","₹ 2,12,000 - 3,24,000",17,https://internshala.com/job/detail/business-development-associate-job-in-multiple-locations-at-webcoir-it-solutions-private-limited1745582771,05-05-2025 00:58,"Faridabad, Delhi, Ghaziabad, Greater Noida, Noida"
Business Development Executive,Logiclump Technologies,1 year(s),Not Found,"Client Interaction, Effective Communication, Email Marketing, English Proficiency (Spoken), Lead Generation, Report Generation, Sales Management, Informal dress code",Not Mentioned,17,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-logiclump-technologies1745582278,05-05-2025 00:58,"Delhi, Ghaziabad, Noida"
Video Editor,Storytailors,1 year(s),Not Found,"Adobe Illustrator, Adobe Premiere Pro, Final Cut Pro, Informal dress code, Health Insurance","₹ 2,60,000 - 3,00,000",17,https://internshala.com/job/detail/video-editor-job-in-noida-at-storytailors1745582146,05-05-2025 00:58,Noida
Business Development Associate,Industrial Partner,1 year(s),Not Found,"Digital Marketing, Email Marketing, MS-Excel, Sales, Social Media Marketing, Informal dress code, 5 days a week, Free snacks & beverages","₹ 2,30,000 - 8,20,000",17,https://internshala.com/job/detail/business-development-associate-job-in-multiple-locations-at-industrial-partner1745581165,05-05-2025 00:58,"Faridabad, Delhi, Gurgaon, Noida, Palwal, Ballabgarh"
Travel Expert (Female),Right Holiday Technologies Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Informal dress code","₹ 4,00,000 - 8,00,000",17,https://internshala.com/job/detail/fresher-travel-expert-female-job-in-multiple-locations-at-right-holiday-technologies-private-limited1745580313,05-05-2025 00:59,"Delhi, Noida"
Tele Sales Executive,Covalent Softwares Private Limited,1 year(s),Not Found,"MS-Excel, MS-Office","₹ 4,00,000 - 6,00,000",17,https://internshala.com/job/detail/tele-sales-executive-job-in-delhi-at-covalent-softwares-private-limited1745579535,05-05-2025 00:59,Delhi
Business Analyst,1DigitalStack,1 year(s),Not Found,"Business Research, Data Analytics, Digital Marketing, MS-Excel, MS-Office, Performance Marketing, Report Generation, Research and Analytics, Informal dress code, 5 days a week, Free snacks & beverages, Health Insurance","₹ 4,00,000 - 7,00,000",17,https://internshala.com/job/detail/business-analyst-job-in-gurgaon-at-1digitalstack1745577007,05-05-2025 00:59,Gurgaon
Corporate Sales Executive,Speqto Technologies Private Limited,0 year(s),Not Found,English Proficiency (Spoken),Not Mentioned,17,https://internshala.com/job/detail/fresher-corporate-sales-executive-job-in-noida-at-speqto-technologies-private-limited1745576788,05-05-2025 00:59,Noida
Junior Travel & Tourism Specialist,Next On Map,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Holiday Package Design, MS-Excel, Travel Itinerary Making","₹ 2,50,000 - 3,90,000",17,https://internshala.com/job/detail/fresher-junior-travel-tourism-specialist-job-in-multiple-locations-at-next-on-map1745576453,05-05-2025 00:59,"Delhi, Gurgaon, Noida, Uttar Pradesh (Hybrid)"
Business Development Associate,Actolap Solutions India Private Limited,0 year(s),Not Found,"Effective Communication, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales Management, Informal dress code",Not Mentioned,17,https://internshala.com/job/detail/fresher-business-development-associate-job-in-noida-at-actolap-solutions-india-private-limited1745575523,05-05-2025 00:59,Noida
Business Development Associate,Kaptune Media India Private Limited,0 year(s),Not Found,"Effective Communication, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills, MS-Excel, Sales, Informal dress code",Not Mentioned,17,https://internshala.com/job/detail/fresher-business-development-associate-job-in-noida-at-kaptune-media-india-private-limited1745575283,05-05-2025 00:59,Noida
Human Resources (HR) Executive,OnnSynex Ventures Pvt. Ltd.,1 year(s),Not Found,"English Proficiency (Spoken), Interviewing, MS-Excel, Recruitment","₹ 2,00,001 - 3,00,002",18,https://internshala.com/job/detail/human-resources-hr-executive-job-in-gurgaon-at-onnsynex-ventures-pvt-ltd1745575166,05-05-2025 00:59,Gurgaon
Founding Team Member – Marketing Associate,Raise The Bar Consumer Brands,1 year(s),Not Found,"Branding, Event Management, Marketing, Market research, Social Media Marketing, 5 days a week, Health Insurance","₹ 8,00,000 - 11,00,000",18,https://internshala.com/job/detail/founding-team-member--marketing-associate-job-in-gurgaon-at-raise-the-bar-consumer-brands1745573974,05-05-2025 00:59,Gurgaon (Hybrid)
Junior Operations Executive,Rentkar-Switch To Share,1 year(s),Not Found,"Customer Support, Effective Communication, English Proficiency (Spoken), Inventory Management, Logistics Management, MS-Excel, Time Management","₹ 2,00,000 - 2,50,000",18,https://internshala.com/job/detail/junior-operations-executive-job-in-delhi-at-rentkar-switch-to-share1745573623,05-05-2025 01:00,Delhi
US Healthcare Medical Billing Caller,Techeir/Konseptrix Analytics Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 3,00,000 - 5,00,000",18,https://internshala.com/job/detail/fresher-us-healthcare-medical-billing-caller-job-in-multiple-locations-at-techeir-konseptrix-analytics-private-limited1745573313,05-05-2025 01:00,"Chennai, Delhi, Gurgaon, Indore, Pune, Mohali, Hyderabad, Mumbai, Jaipur, Noida, Nagpur, Kanpur Dehat, Bangalore, Etawah"
Executive/Senior Executive US Healthcare,Techeir/Konseptrix Analytics Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 3,00,000 - 6,00,000",18,https://internshala.com/job/detail/fresher-executive-senior-executive-us-healthcare-job-in-multiple-locations-at-techeir-konseptrix-analytics-private-limited1745573305,05-05-2025 01:00,"Chennai, Delhi, Gurgaon, Indore, Pune, Hyderabad, Mumbai, Jaipur, Noida, Nagpur, Bangalore"
Accounts Receivable Executive (US Healthcare),Techeir/Konseptrix Analytics Private Limited,0 year(s),Not Found,"American English, English Proficiency (Spoken), English Proficiency (Written), Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 3,00,000 - 5,00,000",18,https://internshala.com/job/detail/fresher-accounts-receivable-executive-us-healthcare-job-in-multiple-locations-at-techeir-konseptrix-analytics-private-limited1745573289,05-05-2025 01:00,"Ahmedabad, Chennai, Dehradun, Gurgaon, Indore, Manali, Patna, Pune, Surat, Hyderabad, Kochi, Jaipur, Noida, Bangalore, Dispur"
AR Caller - Medical Billing,Techeir/Konseptrix Analytics Private Limited,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 3,00,000 - 6,00,000",18,https://internshala.com/job/detail/fresher-ar-caller-medical-billing-job-in-multiple-locations-at-techeir-konseptrix-analytics-private-limited1745573268,05-05-2025 01:00,"Delhi, Gurgaon, Indore, Pune, Hyderabad, Mumbai, Noida, Nagpur, Tamil Nadu, Karnataka"
Executive - Accounts Receivable (AR Callers),Techeir/Konseptrix Analytics Private Limited,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), 5 days a week, Health Insurance, Life Insurance","₹ 3,00,000 - 6,00,000",18,https://internshala.com/job/detail/fresher-executive-accounts-receivable-ar-callers-job-in-multiple-locations-at-techeir-konseptrix-analytics-private-limited1745573248,05-05-2025 01:00,"Delhi, Gurgaon, Indore, Pune, Hyderabad, Mumbai, Noida, Nagpur, Rewa, Andhra Pradesh, Tamil Nadu, Karnataka"
Senior Product Manager,Garekars Md LLP,1 year(s),Not Found,"English Proficiency (Spoken), Product Lifecycle Management(PLM), Product Management, Free snacks & beverages","₹ 6,00,000 - 12,00,000",18,https://internshala.com/job/detail/senior-product-manager-job-in-multiple-locations-at-garekars-md-llp1745572814,05-05-2025 01:00,"Delhi, Gurgaon"
Quality Analyst,IDesign Market,1 year(s),Not Found,"APIs, Manual Testing, Postman, Test Automation, Informal dress code","₹ 3,00,001 - 5,00,002",18,https://internshala.com/job/detail/quality-analyst-job-in-multiple-locations-at-idesign-market1745572378,05-05-2025 01:00,"Delhi, Gurgaon"
Business Development Executive,Qwerty Brand Solutions,1 year(s),Not Found,"Client Relationship, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Negotiation, Problem Solving, Sales, Informal dress code, 5 days a week, Free snacks & beverages","₹ 3,00,000 - 3,60,000",18,https://internshala.com/job/detail/business-development-executive-job-in-gurgaon-at-qwerty-brand-solutions1745561724,05-05-2025 01:00,Gurgaon
Digital Marketing Specialist,Wowheads,1 year(s),Not Found,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Written), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing, Informal dress code, Free snacks & beverages","₹ 3,20,000 - 6,60,000",18,https://internshala.com/job/detail/digital-marketing-specialist-job-in-delhi-at-wowheads1745568523,05-05-2025 01:00,Delhi
Customer Service Executive,Ansari Corporate Advisors,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), 5 days a week","₹ 2,50,000 - 4,20,000",18,https://internshala.com/job/detail/customer-service-executive-job-in-noida-at-ansari-corporate-advisors1745568045,05-05-2025 01:00,Noida
Trainer - Emergency Medical Technician,Lernern,1 year(s),Not Found,"Training and Development, Health Insurance","₹ 3,60,000 - 4,20,000",18,https://internshala.com/job/detail/trainer-emergency-medical-technician-job-in-delhi-at-lernern1745566475,05-05-2025 01:01,Delhi
Junior Graphic Designer,Walking Frames Productions,0 year(s),Not Found,"Adobe After Effects, Adobe Illustrator, Adobe InDesign, Adobe Photoshop, Informal dress code","₹ 2,00,000 - 2,20,000",18,https://internshala.com/job/detail/fresher-junior-graphic-designer-job-in-noida-at-walking-frames-productions1745566253,05-05-2025 01:01,Noida
Human Resources (HR) Executive,DiracERP Solution Private Limited,1 year(s),Not Found,"Data Analytics, Employee Relations, Employment engagement, English Proficiency (Spoken), English Proficiency (Written), Exit Formalities, Human Resource Information System (HRIS), Marketing Strategies, MS-Excel, MS-Office, MS-Word, Onboarding, Recruitment, Sales, Vendor Management","₹ 3,00,000 - 4,50,000",18,https://internshala.com/job/detail/human-resources-hr-executive-job-in-multiple-locations-at-diracerp-solution-private-limited1745566173,05-05-2025 01:01,"Delhi, Gurgaon"
Receptionist & Tele Caller,The Yoga Institute,0 year(s),Not Found,"Computer skills, English Proficiency (Spoken), English Proficiency (Written), Google Docs, Google Sheets, MS-Office","₹ 2,00,000 - 2,40,000",18,https://internshala.com/job/detail/fresher-receptionist-tele-caller-job-in-delhi-at-the-yoga-institute1745565469,05-05-2025 01:01,Delhi
Paid Ad Specialist,Presidium School,1 year(s),Not Found,"Budget Management, Facebook Ads, Instagram Ads, Lead Generation","₹ 4,80,000 - 5,40,000",18,https://internshala.com/job/detail/paid-ad-specialist-job-in-delhi-at-presidium-school1745564169,05-05-2025 01:01,Delhi
Corporate Sales Associate,JL Global Ventures,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Informal dress code, 5 days a week","₹ 2,00,000 - 2,40,000",18,https://internshala.com/job/detail/fresher-corporate-sales-associate-job-in-gurgaon-at-jl-global-ventures1745564086,05-05-2025 01:01,Gurgaon
Telecaller,3B Advisory Service Private Limited,1 year(s),Not Found,"English Proficiency (Spoken), Hindi Proficiency (Spoken)","₹ 2,00,000 - 2,15,000",18,https://internshala.com/job/detail/telecaller-job-in-noida-at-3b-advisory-service-private-limited1745563878,05-05-2025 01:01,Noida
Junior Social Media Marketing Manager,Vaaya,1 year(s),Not Found,"Adobe Photoshop, Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Instagram Marketing, Photography, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing, Videography","₹ 3,00,000 - 5,00,000",18,https://internshala.com/job/detail/junior-social-media-marketing-manager-job-in-delhi-at-vaaya1745563572,05-05-2025 01:01,Delhi
Business Development Executive,Sangeetha V,1 year(s),Not Found,"Business Development, Client Interaction, Client Relationship, Customer Acquisition, Customer Support, Digital Marketing, English Proficiency (Spoken), Marketing, MS-Excel, Sales, Social Media Marketing","₹ 4,00,000 - 9,00,000",18,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-sangeetha-v1745563454,05-05-2025 01:01,"Ahmedabad, Chandigarh, Delhi, Jalandhar, Kolkata, Pune, Surat, Hyderabad, Mumbai, Vijayawada, Nagpur, Cochin, Punjab"
Business Development Executive,Jersey13 Productions,1 year(s),Not Found,"Cold Calling, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales, Sales Strategy, Informal dress code","₹ 2,00,000 - 3,00,000",18,https://internshala.com/job/detail/business-development-executive-job-in-delhi-at-jersey13-productions1745563088,05-05-2025 01:01,Delhi
